ref_area,indicator,source,classif1,time,obs_value,note_source
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP10,2014,18.16,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP11,2014,29.85,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP12,2014,18.25,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP01T12,2015,13.53,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP01,2015,12.38,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP02,2015,9.88,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP03,2015,3.39,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP04,2015,23.03,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP05,2015,11.85,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP06,2015,27.53,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP07,2015,17.68,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP08,2015,14.96,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP09,2015,16.03,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP10,2015,13.57,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP11,2015,16.7,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP12,2015,17.53,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP01T12,2016,11.84,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP01,2016,10.73,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP02,2016,8.84,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP03,2016,4.38,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP04,2016,22.45,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP05,2016,10.65,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP06,2016,23.95,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP07,2016,9.79,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP08,2016,16.55,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP09,2016,11.75,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP10,2016,9.29,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP11,2016,11.7,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP12,2016,14.04,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP01T12,2017,6.03,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP01,2017,7.06,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP02,2017,6.34,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP03,2017,-0.26,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP04,2017,8.51,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP05,2017,3.9,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP06,2017,3.24,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP07,2017,5.95,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP08,2017,9.28,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP09,2017,4.41,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP10,2017,11.82,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP11,2017,8.07,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP12,2017,5.56,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP01T12,2018,4.87,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP01,2018,4.01,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP02,2018,4.68,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP03,2018,-1.21,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP04,2018,12.45,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP05,2018,3.85,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP06,2018,2.52,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP07,2018,7.77,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP08,2018,2.95,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP09,2018,4.48,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP10,2018,15.88,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP11,2018,3.58,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP12,2018,5.3,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP01T12,2019,5.6,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP01,2019,6.35,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP02,2019,3.11,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP03,2019,0.52,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP04,2019,10.16,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP05,2019,3.99,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP06,2019,2.43,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP07,2019,7.46,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP08,2019,3.79,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP09,2019,3.74,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP10,2019,13.61,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP11,2019,8.36,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP12,2019,4.64,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP01T12,2020,5.55,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP01,2020,4.27,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP02,2020,6.76,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP03,2020,3.17,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP04,2020,7.99,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP05,2020,6.23,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP06,2020,4.56,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP07,2020,10.58,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP08,2020,3.16,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP09,2020,5.4,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP10,2020,11.51,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP11,2020,4.15,R1:3139
BLR,CPI_NCYR_COI_RT,GA:8300,COI_COICOP_CP12,2020,5.17,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01T12,2001,1.15,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01,2001,-1.07,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP02,2001,0.46,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP03,2001,-3.48,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP04,2001,2.08,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP05,2001,-0.87,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP06,2001,1.94,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP07,2001,5.32,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP08,2001,-0.36,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP09,2001,0.27,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP10,2001,1.99,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP11,2001,0.4,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP12,2001,0.27,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01T12,2002,2.2,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01,2002,0.52,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP02,2002,1.1,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP03,2002,-1,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP04,2002,-1.07,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP05,2002,0.34,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP06,2002,2.32,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP07,2002,9.68,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP08,2002,3.37,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP09,2002,0.81,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP10,2002,4.66,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP11,2002,1.45,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP12,2002,0.81,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01T12,2003,2.62,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01,2003,3.15,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP02,2003,2.61,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP03,2003,0.81,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP04,2003,3.68,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP05,2003,0.18,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP06,2003,0.88,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP07,2003,5.16,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP08,2003,-0.37,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP09,2003,0.23,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP10,2003,0.85,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP11,2003,0.95,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP12,2003,0.23,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01T12,2004,3.07,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01,2004,1.66,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP02,2004,2.53,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP03,2004,0.43,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP04,2004,5.19,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP05,2004,0.11,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP06,2004,1,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP07,2004,5.46,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP08,2004,1.34,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP09,2004,-0.94,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP10,2004,0.71,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP11,2004,1.29,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP12,2004,-0.94,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01T12,2012,1.3,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01T12,2013,0.51,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01,2013,1.46,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP02,2013,0.89,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP03,2013,-2.29,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP04,2013,0.38,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP05,2013,0.2,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP06,2013,3.01,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP07,2013,1.68,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP08,2013,-0.89,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP09,2013,1.14,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP10,2013,0.36,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP11,2013,1.67,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP12,2013,-3.17,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01T12,2014,1.2,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01,2014,0.78,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP02,2014,0.25,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP03,2014,0.26,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP04,2014,1.58,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP05,2014,0.81,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP06,2014,1.44,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP07,2014,1.41,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP08,2014,0.87,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP09,2014,2.01,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP10,2014,0.95,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP11,2014,4.14,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP12,2014,1.6,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01T12,2015,-0.86,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01,2015,-0.38,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP02,2015,-0.44,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP03,2015,-0.23,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP04,2015,-0.09,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP05,2015,1.21,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP06,2015,2.38,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP07,2015,-7.46,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP08,2015,-0.39,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP09,2015,0.79,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP10,2015,1.12,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP11,2015,0.59,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP12,2015,2.02,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01T12,2016,0.66,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01,2016,0.07,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP02,2016,0.3,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP03,2016,2.03,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP04,2016,0.55,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP05,2016,0.2,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP06,2016,2.33,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP07,2016,0.22,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP08,2016,0.74,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP09,2016,0.59,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP10,2016,0.73,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP11,2016,1.92,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP12,2016,1.44,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01T12,2017,1.15,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01,2017,-1.13,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP02,2017,4.89,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP03,2017,-0.33,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP04,2017,0.74,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP05,2017,-0.83,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP06,2017,-0.32,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP07,2017,9.75,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP08,2017,2.28,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP09,2017,-1.77,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP10,2017,0.24,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP11,2017,3.21,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP12,2017,-0.98,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01T12,2018,0.27,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01,2018,-0.52,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP02,2018,1.75,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP03,2018,-0.15,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP04,2018,0.84,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP05,2018,0.09,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP06,2018,3.34,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP07,2018,-0.37,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP08,2018,0.17,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP09,2018,-0.12,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP10,2018,0.49,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP11,2018,1.75,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP12,2018,0.93,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01T12,2019,0.19,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP01,2019,0.64,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP02,2019,0.52,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP03,2019,0,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP04,2019,0.2,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP05,2019,-0.52,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP06,2019,-0.28,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP07,2019,-1.6,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP08,2019,-0.03,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP09,2019,1.26,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP10,2019,3.33,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP11,2019,0.69,R1:3139
BLZ,CPI_NCYR_COI_RT,GA:2335,COI_COICOP_CP12,2019,1.25,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP01T12,2006,4.28,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP01,2006,5.85,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP02,2006,3.24,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP03,2006,3.9,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP04,2006,2.57,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP05,2006,5.13,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP06,2006,3.36,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP07,2006,3.08,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP08,2006,0.03,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP09,2006,3.86,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP10,2006,1.08,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP11,2006,5.06,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP12,2006,1.92,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP01T12,2007,8.71,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP01,2007,14.58,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP02,2007,5.98,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP03,2007,4.99,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP04,2007,3.8,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP05,2007,7.54,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP06,2007,4.33,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP07,2007,5.01,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP08,2007,6.44,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP09,2007,2.19,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP10,2007,0.9,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP11,2007,11.39,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP12,2007,2.15,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP01T12,2008,14.01,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP01,2008,25.61,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP02,2008,9.32,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP03,2008,7.18,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP04,2008,5.38,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP05,2008,12.38,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP06,2008,6.27,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP07,2008,-0.27,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP08,2008,1.83,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP09,2008,2,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP10,2008,2.85,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP11,2008,22.27,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP12,2008,6.7,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP01T12,2009,3.35,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP01,2009,1.28,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP02,2009,11.66,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP03,2009,2.84,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP04,2009,2.5,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP05,2009,5.76,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP06,2009,5.7,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP07,2009,0.65,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP08,2009,-1.79,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP09,2009,0.46,R1:3139
BOL,CPI_NCYR_COI_RT,GA:2331,COI_COICOP_CP10,2009,5.74,R1:3139
